date;USD; MERV ; MERV_USD ;CRISIS
1/11/2006;$ 3.11; 1,794.44 ; 577.92 ;0
2/11/2006;$ 3.11; 1,821.95 ; 585.37 ;0
3/11/2006;$ 3.11; 1,841.96 ; 593.22 ;0
7/11/2006;$ 3.08; 1,839.88 ; 597.36 ;0
8/11/2006;$ 3.09; 1,873.39 ; 605.78 ;0
9/11/2006;$ 3.10; 1,893.25 ; 611.22 ;0
10/11/2006;$ 3.09; 1,885.55 ; 609.72 ;0
13/11/2006;$ 3.10; 1,890.70 ; 610.40 ;0
14/11/2006;$ 3.10; 1,909.29 ; 616.90 ;0
15/11/2006;$ 3.10; 1,918.07 ; 619.73 ;0
16/11/2006;$ 3.10; 1,891.51 ; 611.15 ;0
17/11/2006;$ 3.10; 1,886.92 ; 609.18 ;0
20/11/2006;$ 3.10; 1,896.62 ; 612.80 ;0
21/11/2006;$ 3.10; 1,918.84 ; 619.98 ;0
22/11/2006;$ 3.09; 1,939.08 ; 627.03 ;0
23/11/2006;$ 3.10; 1,933.73 ; 624.29 ;0
24/11/2006;$ 3.10; 1,943.63 ; 626.98 ;0
27/11/2006;$ 3.10; 1,892.20 ; 610.88 ;0
28/11/2006;$ 3.10; 1,907.57 ; 615.84 ;0
29/11/2006;$ 3.10; 1,961.18 ; 633.15 ;0
30/11/2006;$ 3.09; 1,967.02 ; 636.06 ;0
1/12/2006;$ 3.09; 1,929.46 ; 625.43 ;0
4/12/2006;$ 3.07; 1,957.73 ; 637.70 ;0
5/12/2006;$ 3.06; 1,977.16 ; 645.60 ;0
6/12/2006;$ 3.07; 1,976.12 ; 644.74 ;0
7/12/2006;$ 3.07; 1,969.55 ; 642.07 ;0
11/12/2006;$ 3.07; 1,972.73 ; 643.11 ;0
12/12/2006;$ 3.07; 1,971.95 ; 642.85 ;0
13/12/2006;$ 3.07; 2,032.74 ; 662.13 ;0
14/12/2006;$ 3.09; 2,033.21 ; 657.46 ;0
15/12/2006;$ 3.08; 2,049.65 ; 665.47 ;0
18/12/2006;$ 3.08; 2,040.56 ; 663.06 ;0
19/12/2006;$ 3.08; 2,043.09 ; 663.34 ;0
20/12/2006;$ 3.08; 2,042.72 ; 664.30 ;0
21/12/2006;$ 3.07; 2,054.84 ; 669.87 ;0
22/12/2006;$ 3.07; 2,057.51 ; 670.20 ;0
26/12/2006;$ 3.09; 2,060.29 ; 667.30 ;0
27/12/2006;$ 3.09; 2,089.32 ; 675.61 ;0
28/12/2006;$ 3.09; 2,090.46 ; 676.52 ;0
2/1/2007;$ 3.09; 2,139.14 ; 692.84 ;0
3/1/2007;$ 3.09; 2,097.55 ; 679.37 ;0
4/1/2007;$ 3.10; 2,073.08 ; 669.28 ;0
5/1/2007;$ 3.10; 2,063.88 ; 665.77 ;0
8/1/2007;$ 3.10; 2,070.51 ; 668.45 ;0
9/1/2007;$ 3.10; 2,014.01 ; 650.21 ;0
10/1/2007;$ 3.10; 2,044.08 ; 659.38 ;0
11/1/2007;$ 3.10; 2,043.01 ; 658.50 ;0
12/1/2007;$ 3.10; 2,072.62 ; 668.05 ;0
15/1/2007;$ 3.11; 2,083.39 ; 670.98 ;0
16/1/2007;$ 3.11; 2,071.03 ; 667.00 ;0
17/1/2007;$ 3.11; 2,055.38 ; 661.96 ;0
18/1/2007;$ 3.11; 2,024.57 ; 650.99 ;0
19/1/2007;$ 3.11; 2,037.32 ; 655.61 ;0
22/1/2007;$ 3.11; 2,043.74 ; 656.62 ;0
23/1/2007;$ 3.11; 2,055.39 ; 660.37 ;0
24/1/2007;$ 3.12; 2,070.62 ; 664.73 ;0
25/1/2007;$ 3.12; 2,044.03 ; 655.14 ;0
26/1/2007;$ 3.13; 2,039.46 ; 652.63 ;0
29/1/2007;$ 3.12; 2,022.27 ; 649.20 ;0
30/1/2007;$ 3.12; 2,047.87 ; 655.84 ;0
31/1/2007;$ 3.12; 2,070.64 ; 663.14 ;0
1/2/2007;$ 3.12; 2,081.53 ; 667.16 ;0
2/2/2007;$ 3.12; 2,081.27 ; 667.07 ;0
5/2/2007;$ 3.13; 2,076.21 ; 664.39 ;0
6/2/2007;$ 3.12; 2,100.65 ; 672.75 ;0
7/2/2007;$ 3.12; 2,100.08 ; 673.10 ;0
8/2/2007;$ 3.12; 2,105.92 ; 676.06 ;0
9/2/2007;$ 3.11; 2,100.24 ; 674.78 ;0
12/2/2007;$ 3.11; 2,100.51 ; 675.95 ;0
13/2/2007;$ 3.11; 2,115.57 ; 680.25 ;0
14/2/2007;$ 3.11; 2,129.94 ; 685.42 ;0
15/2/2007;$ 3.12; 2,132.65 ; 684.64 ;0
16/2/2007;$ 3.11; 2,145.49 ; 689.31 ;0
19/2/2007;$ 3.12; 2,188.59 ; 702.60 ;0
20/2/2007;$ 3.12; 2,206.03 ; 707.06 ;0
21/2/2007;$ 3.13; 2,203.24 ; 705.04 ;0
22/2/2007;$ 3.12; 2,204.23 ; 705.92 ;0
23/2/2007;$ 3.12; 2,202.45 ; 705.91 ;0
26/2/2007;$ 3.12; 2,219.01 ; 711.22 ;0
27/2/2007;$ 3.12; 2,052.78 ; 657.94 ;0
28/2/2007;$ 3.11; 2,067.64 ; 664.30 ;0
1/3/2007;$ 3.11; 2,038.59 ; 655.50 ;0
2/3/2007;$ 3.11; 1,997.64 ; 641.81 ;0
5/3/2007;$ 3.11; 1,944.12 ; 624.62 ;0
6/3/2007;$ 3.12; 2,004.77 ; 642.55 ;0
7/3/2007;$ 3.12; 1,995.07 ; 639.96 ;0
8/3/2007;$ 3.12; 2,035.03 ; 651.73 ;0
9/3/2007;$ 3.13; 2,036.46 ; 651.67 ;0
12/3/2007;$ 3.12; 2,068.18 ; 663.41 ;0
13/3/2007;$ 3.12; 1,990.35 ; 638.96 ;0
14/3/2007;$ 3.12; 2,011.51 ; 645.75 ;0
15/3/2007;$ 3.13; 2,007.50 ; 642.40 ;0
16/3/2007;$ 3.12; 1,985.79 ; 636.47 ;0
19/3/2007;$ 3.12; 2,030.60 ; 651.36 ;0
20/3/2007;$ 3.12; 2,040.03 ; 654.38 ;0
21/3/2007;$ 3.12; 2,083.63 ; 668.37 ;0
22/3/2007;$ 3.12; 2,073.93 ; 664.19 ;0
23/3/2007;$ 3.12; 2,085.51 ; 667.90 ;0
26/3/2007;$ 3.12; 2,077.02 ; 665.18 ;0
27/3/2007;$ 3.13; 2,060.28 ; 657.71 ;0
28/3/2007;$ 3.14; 2,072.07 ; 660.95 ;0
29/3/2007;$ 3.13; 2,099.09 ; 671.17 ;0
30/3/2007;$ 3.12; 2,102.78 ; 673.97 ;0
3/4/2007;$ 3.11; 2,114.62 ; 679.94 ;0
4/4/2007;$ 3.11; 2,127.48 ; 684.63 ;0
9/4/2007;$ 3.11; 2,131.94 ; 686.06 ;0
10/4/2007;$ 3.12; 2,155.58 ; 692.00 ;0
11/4/2007;$ 3.12; 2,154.50 ; 691.65 ;0
12/4/2007;$ 3.12; 2,188.07 ; 701.30 ;0
13/4/2007;$ 3.12; 2,212.98 ; 708.72 ;0
16/4/2007;$ 3.13; 2,224.83 ; 711.38 ;0
17/4/2007;$ 3.12; 2,195.16 ; 703.01 ;0
18/4/2007;$ 3.12; 2,211.96 ; 708.39 ;0
19/4/2007;$ 3.13; 2,200.27 ; 703.52 ;0
20/4/2007;$ 3.13; 2,216.60 ; 709.31 ;0
23/4/2007;$ 3.12; 2,192.42 ; 702.70 ;0
24/4/2007;$ 3.12; 2,181.16 ; 699.09 ;0
25/4/2007;$ 3.12; 2,185.46 ; 699.91 ;0
26/4/2007;$ 3.12; 2,188.81 ; 701.54 ;0
27/4/2007;$ 3.12; 2,197.77 ; 704.41 ;0
30/4/2007;$ 3.12; 2,154.55 ; 690.56 ;0
2/5/2007;$ 3.12; 2,156.84 ; 691.85 ;0
3/5/2007;$ 3.12; 2,174.77 ; 697.60 ;0
4/5/2007;$ 3.12; 2,163.73 ; 694.62 ;0
7/5/2007;$ 3.11; 2,132.28 ; 685.07 ;0
8/5/2007;$ 3.12; 2,131.65 ; 684.32 ;0
9/5/2007;$ 3.12; 2,155.26 ; 691.90 ;0
10/5/2007;$ 3.12; 2,098.09 ; 673.54 ;0
11/5/2007;$ 3.12; 2,128.25 ; 683.23 ;0
14/5/2007;$ 3.12; 2,127.69 ; 681.41 ;0
15/5/2007;$ 3.12; 2,139.64 ; 685.78 ;0
16/5/2007;$ 3.12; 2,162.89 ; 693.79 ;0
17/5/2007;$ 3.12; 2,171.63 ; 696.59 ;0
18/5/2007;$ 3.12; 2,186.39 ; 700.77 ;0
21/5/2007;$ 3.12; 2,209.08 ; 709.17 ;0
22/5/2007;$ 3.11; 2,193.47 ; 704.73 ;0
23/5/2007;$ 3.11; 2,196.10 ; 705.57 ;0
24/5/2007;$ 3.11; 2,172.35 ; 697.94 ;0
28/5/2007;$ 3.11; 2,192.94 ; 704.56 ;0
29/5/2007;$ 3.11; 2,202.40 ; 708.17 ;0
30/5/2007;$ 3.11; 2,222.22 ; 715.12 ;0
31/5/2007;$ 3.11; 2,243.03 ; 721.23 ;0
1/6/2007;$ 3.11; 2,249.36 ; 723.85 ;0
4/6/2007;$ 3.11; 2,240.65 ; 721.63 ;0
5/6/2007;$ 3.10; 2,234.74 ; 720.88 ;0
6/6/2007;$ 3.10; 2,206.16 ; 712.24 ;0
7/6/2007;$ 3.10; 2,158.82 ; 696.96 ;0
8/6/2007;$ 3.10; 2,169.28 ; 700.33 ;0
11/6/2007;$ 3.10; 2,162.10 ; 698.01 ;0
12/6/2007;$ 3.10; 2,147.11 ; 693.18 ;0
13/6/2007;$ 3.10; 2,168.43 ; 700.06 ;0
14/6/2007;$ 3.10; 2,193.03 ; 708.00 ;0
15/6/2007;$ 3.10; 2,216.58 ; 715.60 ;0
19/6/2007;$ 3.10; 2,239.69 ; 722.48 ;0
20/6/2007;$ 3.10; 2,226.01 ; 718.65 ;0
21/6/2007;$ 3.10; 2,235.04 ; 720.40 ;0
22/6/2007;$ 3.10; 2,229.90 ; 718.74 ;0
25/6/2007;$ 3.10; 2,202.91 ; 710.04 ;0
26/6/2007;$ 3.11; 2,195.64 ; 706.56 ;0
27/6/2007;$ 3.12; 2,227.33 ; 715.03 ;0
28/6/2007;$ 3.11; 2,216.09 ; 713.72 ;0
29/6/2007;$ 3.11; 2,190.87 ; 705.59 ;0
2/7/2007;$ 3.10; 2,234.80 ; 720.32 ;0
3/7/2007;$ 3.10; 2,230.61 ; 718.97 ;0
4/7/2007;$ 3.11; 2,252.40 ; 724.24 ;0
5/7/2007;$ 3.12; 2,247.15 ; 720.24 ;0
6/7/2007;$ 3.12; 2,249.01 ; 720.84 ;0
10/7/2007;$ 3.12; 2,253.30 ; 723.37 ;0
11/7/2007;$ 3.12; 2,266.09 ; 727.48 ;0
12/7/2007;$ 3.12; 2,289.13 ; 733.70 ;0
13/7/2007;$ 3.12; 2,287.82 ; 732.69 ;0
16/7/2007;$ 3.13; 2,248.85 ; 719.63 ;0
17/7/2007;$ 3.14; 2,251.59 ; 718.21 ;0
18/7/2007;$ 3.14; 2,247.83 ; 715.87 ;0
19/7/2007;$ 3.14; 2,287.57 ; 727.95 ;0
20/7/2007;$ 3.15; 2,277.47 ; 724.16 ;0
23/7/2007;$ 3.15; 2,303.43 ; 730.67 ;0
24/7/2007;$ 3.18; 2,241.43 ; 704.30 ;0
25/7/2007;$ 3.21; 2,242.78 ; 699.78 ;0
26/7/2007;$ 3.18; 2,153.27 ; 676.60 ;0
27/7/2007;$ 3.18; 2,149.89 ; 677.13 ;0
30/7/2007;$ 3.18; 2,186.37 ; 688.08 ;0
31/7/2007;$ 3.17; 2,180.25 ; 687.23 ;0
1/8/2007;$ 3.18; 2,177.19 ; 685.19 ;0
2/8/2007;$ 3.18; 2,186.64 ; 687.08 ;0
3/8/2007;$ 3.19; 2,148.42 ; 674.54 ;0
6/8/2007;$ 3.19; 2,107.81 ; 661.79 ;0
7/8/2007;$ 3.19; 2,121.51 ; 666.09 ;0
8/8/2007;$ 3.18; 2,158.44 ; 678.22 ;0
9/8/2007;$ 3.20; 2,087.68 ; 653.42 ;0
10/8/2007;$ 3.20; 2,053.13 ; 642.61 ;0
13/8/2007;$ 3.19; 2,065.82 ; 648.61 ;0
14/8/2007;$ 3.20; 2,029.68 ; 635.27 ;0
15/8/2007;$ 3.21; 1,924.73 ; 600.07 ;0
16/8/2007;$ 3.22; 1,833.71 ; 569.03 ;0
17/8/2007;$ 3.21; 1,929.12 ; 601.91 ;0
21/8/2007;$ 3.20; 1,962.76 ; 613.84 ;0
22/8/2007;$ 3.21; 2,008.50 ; 626.19 ;0
23/8/2007;$ 3.23; 2,038.29 ; 631.05 ;0
24/8/2007;$ 3.23; 2,081.45 ; 644.91 ;0
27/8/2007;$ 3.23; 2,076.53 ; 643.39 ;0
28/8/2007;$ 3.23; 1,985.90 ; 615.31 ;0
29/8/2007;$ 3.24; 2,045.67 ; 631.87 ;0
30/8/2007;$ 3.23; 2,040.56 ; 631.26 ;0
31/8/2007;$ 3.22; 2,062.08 ; 640.40 ;0
3/9/2007;$ 3.22; 2,071.53 ; 644.33 ;0
4/9/2007;$ 3.22; 2,068.19 ; 642.30 ;0
5/9/2007;$ 3.22; 2,061.01 ; 640.56 ;0
6/9/2007;$ 3.22; 2,078.93 ; 646.63 ;0
7/9/2007;$ 3.22; 2,041.04 ; 634.85 ;0
10/9/2007;$ 3.21; 2,018.16 ; 629.69 ;0
11/9/2007;$ 3.21; 2,018.81 ; 629.89 ;0
12/9/2007;$ 3.21; 2,008.74 ; 625.78 ;0
13/9/2007;$ 3.21; 2,040.25 ; 636.58 ;0
14/9/2007;$ 3.20; 2,048.91 ; 640.78 ;0
17/9/2007;$ 3.19; 2,031.25 ; 636.26 ;0
18/9/2007;$ 3.20; 2,090.26 ; 653.72 ;0
19/9/2007;$ 3.20; 2,116.49 ; 661.92 ;0
20/9/2007;$ 3.20; 2,100.46 ; 656.39 ;0
21/9/2007;$ 3.19; 2,121.71 ; 664.59 ;0
24/9/2007;$ 3.19; 2,145.23 ; 673.01 ;0
25/9/2007;$ 3.20; 2,145.84 ; 671.62 ;0
26/9/2007;$ 3.20; 2,177.24 ; 681.45 ;0
27/9/2007;$ 3.20; 2,192.45 ; 685.68 ;0
28/9/2007;$ 3.20; 2,187.97 ; 684.81 ;0
1/10/2007;$ 3.19; 2,231.43 ; 700.06 ;0
2/10/2007;$ 3.19; 2,260.45 ; 709.16 ;0
3/10/2007;$ 3.20; 2,254.39 ; 705.60 ;0
4/10/2007;$ 3.20; 2,254.32 ; 705.03 ;0
5/10/2007;$ 3.19; 2,277.75 ; 713.47 ;0
8/10/2007;$ 3.19; 2,286.71 ; 716.84 ;0
9/10/2007;$ 3.20; 2,291.84 ; 716.76 ;0
10/10/2007;$ 3.20; 2,277.40 ; 711.69 ;0
11/10/2007;$ 3.20; 2,246.85 ; 702.14 ;0
12/10/2007;$ 3.21; 2,262.11 ; 705.81 ;0
16/10/2007;$ 3.20; 2,235.11 ; 697.93 ;0
17/10/2007;$ 3.21; 2,240.21 ; 698.43 ;0
18/10/2007;$ 3.23; 2,270.41 ; 704.00 ;0
19/10/2007;$ 3.21; 2,236.87 ; 697.39 ;0
22/10/2007;$ 3.21; 2,234.66 ; 696.16 ;0
23/10/2007;$ 3.22; 2,251.93 ; 699.36 ;0
24/10/2007;$ 3.23; 2,256.61 ; 698.64 ;0
25/10/2007;$ 3.23; 2,282.57 ; 707.77 ;0
26/10/2007;$ 3.22; 2,327.15 ; 723.84 ;0
29/10/2007;$ 3.20; 2,337.11 ; 730.92 ;0
30/10/2007;$ 3.19; 2,339.09 ; 732.68 ;0
31/10/2007;$ 3.19; 2,351.44 ; 736.55 ;0
1/11/2007;$ 3.19; 2,321.57 ; 728.91 ;0
2/11/2007;$ 3.17; 2,336.70 ; 737.13 ;0
5/11/2007;$ 3.17; 2,297.81 ; 726.01 ;0
7/11/2007;$ 3.16; 2,298.82 ; 726.90 ;0
8/11/2007;$ 3.16; 2,263.02 ; 716.71 ;0
9/11/2007;$ 3.17; 2,314.23 ; 731.19 ;0
12/11/2007;$ 3.16; 2,273.26 ; 719.96 ;0
13/11/2007;$ 3.16; 2,305.23 ; 728.93 ;0
14/11/2007;$ 3.16; 2,309.43 ; 730.25 ;0
15/11/2007;$ 3.16; 2,268.07 ; 718.31 ;0
16/11/2007;$ 3.16; 2,281.16 ; 723.03 ;0
19/11/2007;$ 3.15; 2,243.53 ; 711.67 ;0
20/11/2007;$ 3.16; 2,245.89 ; 711.29 ;0
21/11/2007;$ 3.16; 2,216.15 ; 700.76 ;0
22/11/2007;$ 3.17; 2,210.54 ; 697.88 ;0
23/11/2007;$ 3.17; 2,212.04 ; 697.80 ;0
26/11/2007;$ 3.17; 2,190.82 ; 692.20 ;0
27/11/2007;$ 3.17; 2,169.78 ; 684.47 ;0
28/11/2007;$ 3.17; 2,230.83 ; 704.29 ;0
29/11/2007;$ 3.16; 2,236.39 ; 707.16 ;0
30/11/2007;$ 3.16; 2,207.16 ; 699.02 ;0
3/12/2007;$ 3.15; 2,192.07 ; 695.90 ;0
4/12/2007;$ 3.16; 2,186.94 ; 693.17 ;0
5/12/2007;$ 3.16; 2,211.85 ; 700.51 ;0
6/12/2007;$ 3.16; 2,241.94 ; 710.60 ;0
7/12/2007;$ 3.15; 2,238.86 ; 710.19 ;0
10/12/2007;$ 3.15; 2,244.97 ; 712.12 ;0
11/12/2007;$ 3.15; 2,230.43 ; 708.64 ;0
12/12/2007;$ 3.15; 2,226.12 ; 707.27 ;0
13/12/2007;$ 3.17; 2,196.48 ; 693.99 ;0
14/12/2007;$ 3.17; 2,184.49 ; 689.66 ;0
17/12/2007;$ 3.17; 2,127.21 ; 672.10 ;0
18/12/2007;$ 3.16; 2,125.67 ; 672.68 ;0
19/12/2007;$ 3.16; 2,130.12 ; 674.09 ;0
20/12/2007;$ 3.16; 2,140.31 ; 677.31 ;0
21/12/2007;$ 3.16; 2,145.25 ; 679.95 ;0
26/12/2007;$ 3.17; 2,179.90 ; 688.21 ;0
27/12/2007;$ 3.17; 2,168.23 ; 683.45 ;0
28/12/2007;$ 3.17; 2,151.73 ; 678.24 ;0
2/1/2008;$ 3.17; 2,151.74 ; 679.85 ;1
3/1/2008;$ 3.17; 2,150.57 ; 677.88 ;1
4/1/2008;$ 3.17; 2,128.94 ; 671.06 ;1
7/1/2008;$ 3.18; 2,103.72 ; 662.59 ;1
8/1/2008;$ 3.18; 2,140.95 ; 674.31 ;1
9/1/2008;$ 3.17; 2,089.58 ; 658.65 ;1
10/1/2008;$ 3.17; 2,084.55 ; 657.07 ;1
11/1/2008;$ 3.17; 2,082.93 ; 657.08 ;1
14/1/2008;$ 3.18; 2,132.38 ; 671.62 ;1
15/1/2008;$ 3.17; 2,069.31 ; 652.26 ;1
16/1/2008;$ 3.17; 2,065.77 ; 651.15 ;1
17/1/2008;$ 3.18; 2,011.21 ; 632.46 ;1
18/1/2008;$ 3.18; 2,002.46 ; 629.70 ;1
21/1/2008;$ 3.19; 1,876.87 ; 589.28 ;1
22/1/2008;$ 3.19; 1,943.56 ; 610.22 ;1
23/1/2008;$ 3.19; 1,891.25 ; 593.33 ;1
24/1/2008;$ 3.19; 1,966.46 ; 617.41 ;1
25/1/2008;$ 3.18; 1,982.73 ; 623.50 ;1
28/1/2008;$ 3.19; 2,003.83 ; 629.15 ;1
29/1/2008;$ 3.18; 2,003.86 ; 630.14 ;1
30/1/2008;$ 3.17; 2,036.18 ; 641.82 ;1
31/1/2008;$ 3.17; 2,007.27 ; 632.71 ;1
1/2/2008;$ 3.17; 2,045.14 ; 645.15 ;1
4/2/2008;$ 3.17; 2,084.55 ; 657.59 ;1
5/2/2008;$ 3.17; 2,054.79 ; 647.69 ;1
6/2/2008;$ 3.18; 2,039.51 ; 641.36 ;1
7/2/2008;$ 3.18; 2,011.07 ; 633.41 ;1
8/2/2008;$ 3.17; 1,992.62 ; 628.59 ;1
11/2/2008;$ 3.17; 2,001.26 ; 631.81 ;1
12/2/2008;$ 3.17; 2,034.13 ; 641.18 ;1
13/2/2008;$ 3.18; 2,043.43 ; 642.59 ;1
14/2/2008;$ 3.18; 2,041.81 ; 642.58 ;1
15/2/2008;$ 3.18; 2,039.09 ; 641.73 ;1
18/2/2008;$ 3.18; 2,060.50 ; 648.98 ;1
19/2/2008;$ 3.18; 2,062.82 ; 649.71 ;1
20/2/2008;$ 3.18; 2,074.70 ; 651.91 ;1
21/2/2008;$ 3.18; 2,083.46 ; 654.66 ;1
22/2/2008;$ 3.18; 2,088.36 ; 657.23 ;1
25/2/2008;$ 3.18; 2,120.74 ; 667.95 ;1
26/2/2008;$ 3.18; 2,151.38 ; 677.07 ;1
27/2/2008;$ 3.19; 2,166.21 ; 680.13 ;1
28/2/2008;$ 3.19; 2,199.12 ; 689.92 ;1
29/2/2008;$ 3.19; 2,162.20 ; 678.87 ;1
3/3/2008;$ 3.18; 2,136.79 ; 673.00 ;1
4/3/2008;$ 3.17; 2,134.56 ; 672.83 ;1
5/3/2008;$ 3.18; 2,182.11 ; 686.74 ;1
6/3/2008;$ 3.18; 2,179.07 ; 686.32 ;1
7/3/2008;$ 3.17; 2,129.84 ; 671.34 ;1
10/3/2008;$ 3.17; 2,100.60 ; 662.13 ;1
11/3/2008;$ 3.17; 2,144.48 ; 675.96 ;1
12/3/2008;$ 3.17; 2,134.14 ; 672.70 ;1
13/3/2008;$ 3.18; 2,149.91 ; 676.07 ;1
14/3/2008;$ 3.19; 2,117.10 ; 664.71 ;1
17/3/2008;$ 3.19; 2,056.96 ; 645.83 ;1
18/3/2008;$ 3.19; 2,081.67 ; 653.59 ;1
19/3/2008;$ 3.18; 2,014.06 ; 634.35 ;1
25/3/2008;$ 3.18; 2,068.22 ; 650.90 ;1
26/3/2008;$ 3.19; 2,079.79 ; 651.46 ;1
27/3/2008;$ 3.20; 2,083.66 ; 651.65 ;1
28/3/2008;$ 3.19; 2,089.71 ; 656.11 ;1
31/3/2008;$ 3.19; 2,103.72 ; 659.99 ;1
1/4/2008;$ 3.19; 2,136.08 ; 670.14 ;1
3/4/2008;$ 3.19; 2,152.62 ; 675.86 ;1
4/4/2008;$ 3.19; 2,152.03 ; 675.68 ;1
7/4/2008;$ 3.18; 2,146.28 ; 674.40 ;1
8/4/2008;$ 3.18; 2,158.73 ; 678.31 ;1
9/4/2008;$ 3.19; 2,149.90 ; 675.01 ;1
10/4/2008;$ 3.20; 2,135.46 ; 667.85 ;1
11/4/2008;$ 3.19; 2,115.12 ; 663.05 ;1
14/4/2008;$ 3.18; 2,120.71 ; 666.37 ;1
15/4/2008;$ 3.19; 2,121.31 ; 664.99 ;1
16/4/2008;$ 3.20; 2,161.54 ; 676.01 ;1
17/4/2008;$ 3.23; 2,161.76 ; 670.31 ;1
18/4/2008;$ 3.21; 2,186.47 ; 681.67 ;1
21/4/2008;$ 3.22; 2,201.62 ; 684.80 ;1
22/4/2008;$ 3.23; 2,147.00 ; 664.71 ;1
23/4/2008;$ 3.25; 2,140.42 ; 659.61 ;1
24/4/2008;$ 3.25; 2,129.47 ; 655.22 ;1
25/4/2008;$ 3.25; 2,101.40 ; 646.09 ;1
28/4/2008;$ 3.23; 2,110.19 ; 652.80 ;1
29/4/2008;$ 3.23; 2,070.00 ; 640.37 ;1
30/4/2008;$ 3.23; 2,095.53 ; 648.27 ;1
2/5/2008;$ 3.23; 2,107.63 ; 653.02 ;1
5/5/2008;$ 3.23; 2,105.57 ; 652.89 ;1
6/5/2008;$ 3.23; 2,127.09 ; 658.03 ;1
7/5/2008;$ 3.25; 2,093.99 ; 645.30 ;1
8/5/2008;$ 3.26; 2,101.85 ; 645.73 ;1
9/5/2008;$ 3.27; 2,114.44 ; 646.62 ;1
12/5/2008;$ 3.28; 2,125.36 ; 648.96 ;1
13/5/2008;$ 3.27; 2,106.69 ; 643.76 ;1
14/5/2008;$ 3.26; 2,088.78 ; 640.24 ;1
15/5/2008;$ 3.26; 2,122.12 ; 651.96 ;1
16/5/2008;$ 3.24; 2,137.01 ; 660.08 ;1
19/5/2008;$ 3.22; 2,194.11 ; 682.46 ;1
20/5/2008;$ 3.21; 2,218.29 ; 690.52 ;1
21/5/2008;$ 3.21; 2,221.13 ; 691.40 ;1
22/5/2008;$ 3.22; 2,248.63 ; 697.79 ;1
23/5/2008;$ 3.23; 2,235.33 ; 693.13 ;1
26/5/2008;$ 3.22; 2,239.38 ; 696.54 ;1
27/5/2008;$ 3.21; 2,214.77 ; 689.96 ;1
28/5/2008;$ 3.20; 2,233.41 ; 697.94 ;1
29/5/2008;$ 3.20; 2,223.89 ; 696.05 ;1
30/5/2008;$ 3.18; 2,205.72 ; 693.08 ;1
2/6/2008;$ 3.16; 2,197.82 ; 696.61 ;1
3/6/2008;$ 3.15; 2,181.76 ; 692.62 ;1
4/6/2008;$ 3.16; 2,141.25 ; 677.08 ;1
5/6/2008;$ 3.15; 2,189.60 ; 694.56 ;1
6/6/2008;$ 3.16; 2,179.72 ; 690.88 ;1
9/6/2008;$ 3.15; 2,162.12 ; 686.39 ;1
10/6/2008;$ 3.14; 2,109.73 ; 671.35 ;1
11/6/2008;$ 3.13; 2,072.08 ; 662.54 ;1
12/6/2008;$ 3.13; 2,056.69 ; 657.09 ;1
13/6/2008;$ 3.12; 2,066.44 ; 661.79 ;1
17/6/2008;$ 3.13; 2,036.00 ; 651.00 ;1
18/6/2008;$ 3.12; 2,048.11 ; 656.45 ;1
19/6/2008;$ 3.11; 2,063.19 ; 663.41 ;1
20/6/2008;$ 3.10; 2,066.28 ; 666.54 ;1
23/6/2008;$ 3.08; 2,091.55 ; 679.07 ;1
24/6/2008;$ 3.06; 2,067.59 ; 675.13 ;1
25/6/2008;$ 3.08; 2,091.92 ; 679.19 ;1
26/6/2008;$ 3.09; 2,072.48 ; 671.25 ;1
27/6/2008;$ 3.09; 2,093.01 ; 678.45 ;1
30/6/2008;$ 3.06; 2,107.87 ; 688.85 ;1
1/7/2008;$ 3.05; 2,095.12 ; 688.05 ;1
2/7/2008;$ 3.06; 2,033.03 ; 664.39 ;1
3/7/2008;$ 3.07; 1,998.37 ; 652.00 ;1
4/7/2008;$ 3.05; 2,006.44 ; 657.31 ;1
7/7/2008;$ 3.05; 1,955.33 ; 640.57 ;1
8/7/2008;$ 3.06; 1,947.78 ; 637.05 ;1
10/7/2008;$ 3.07; 1,940.15 ; 633.00 ;1
11/7/2008;$ 3.08; 1,906.52 ; 619.50 ;1
14/7/2008;$ 3.08; 1,922.01 ; 625.04 ;1
15/7/2008;$ 3.07; 1,878.83 ; 613.00 ;1
16/7/2008;$ 3.09; 1,877.43 ; 608.57 ;1
17/7/2008;$ 3.08; 1,893.43 ; 614.75 ;1
18/7/2008;$ 3.08; 1,907.11 ; 619.19 ;1
21/7/2008;$ 3.08; 1,981.76 ; 644.47 ;1
22/7/2008;$ 3.07; 1,956.77 ; 637.38 ;1
23/7/2008;$ 3.06; 1,940.74 ; 633.71 ;1
24/7/2008;$ 3.07; 1,901.88 ; 620.01 ;1
25/7/2008;$ 3.07; 1,910.23 ; 622.22 ;1
28/7/2008;$ 3.07; 1,922.73 ; 626.30 ;1
29/7/2008;$ 3.07; 1,926.68 ; 628.09 ;1
30/7/2008;$ 3.06; 1,949.84 ; 637.20 ;1
31/7/2008;$ 3.07; 1,919.82 ; 625.86 ;1
1/8/2008;$ 3.06; 1,884.06 ; 615.71 ;1
4/8/2008;$ 3.06; 1,812.75 ; 592.89 ;1
5/8/2008;$ 3.06; 1,809.15 ; 591.23 ;1
6/8/2008;$ 3.06; 1,871.66 ; 611.15 ;1
7/8/2008;$ 3.07; 1,815.98 ; 592.49 ;1
